2.028743934631348012e+01
2.033341217041015980e+01
2.038217035929362098e+01
2.038631153106689453e+01
2.037881202697753835e+01
2.040233688354492259e+01
2.037380599975585938e+01
2.029665107727050710e+01
2.023861541748046733e+01
2.019080429077148509e+01
2.011383514404296946e+01
2.005227699279785014e+01
2.002432403564453267e+01
1.997986640930175639e+01
1.993530044555664205e+01
1.993008460998535014e+01
1.995253753662109375e+01
1.997892303466796804e+01
2.002436561584472585e+01
2.004665718078613423e+01
2.004782867431640625e+01
2.002776260375976491e+01
2.009352226257324148e+01
2.070102806091308523e+01
2.425017662048339773e+01
2.896832923889160227e+01
3.085496635437011648e+01
3.136218795776367330e+01
3.153428993225097798e+01
2.937123413085937429e+01
2.677657623291015554e+01
2.742059364318847514e+01
2.683937377929687429e+01
2.571013946533203054e+01
2.421569824218750000e+01
2.306815643310546804e+01
2.234748497009277202e+01
2.410333366394042898e+01
2.543758850097656321e+01
2.666626091003417898e+01
2.639981880187988139e+01
2.469339714050293111e+01
2.307882003784179759e+01
2.246576538085937358e+01
2.294001007080078125e+01
2.535829391479492045e+01
3.118159065246582173e+01
3.284938621520996094e+01
3.218846588134765341e+01
3.114002685546875071e+01
3.000981750488281108e+01
2.725663909912109517e+01
2.809503631591796946e+01
2.950515327453613423e+01
3.009464683532714702e+01
2.862995491027832173e+01
2.628188667297363423e+01
2.480649528503418111e+01
2.510265998840332102e+01
2.568555412292480611e+01
2.485444450378417969e+01
2.400215492248535298e+01
2.291123275756836009e+01
2.252732124328613139e+01
2.288907890319824290e+01
2.484434242248535085e+01
2.607788467407226562e+01
2.745563964843750071e+01
2.709193992614746094e+01
2.497270660400390696e+01
2.336428337097168040e+01
2.324690399169922017e+01
2.259347839355468679e+01
2.415730056762695455e+01
2.770261878967285085e+01
3.193829421997070384e+01
3.081840820312499929e+01
3.003588638305664205e+01
2.895388031005859375e+01
2.754674110412597798e+01
2.517434349060058452e+01
2.571358070373535298e+01
2.681646957397460795e+01
2.611961326599121236e+01
